RecordCategory,RecordSubCategory,StartDate,FinishDate
Feeding,Right Breast,Jul-6-2022 07:55,Jul-6-2022 08:00
Feeding,Right Breast,Jul-6-2022 10:07,Jul-6-2022 10:09
Feeding,Left Breast,Jul-6-2022 10:09,Jul-6-2022 10:12
Feeding,Right Breast,Jul-6-2022 11:15,Jul-6-2022 11:17
Feeding,Left Breast,Jul-6-2022 11:17,Jul-6-2022 11:20
Feeding,Right Breast,Jul-6-2022 13:28,Jul-6-2022 13:33
Feeding,Left Breast,Jul-6-2022 13:34,Jul-6-2022 13:42
Feeding,Left Breast,Jul-6-2022 14:54,Jul-6-2022 14:57
Feeding,Right Breast,Jul-6-2022 14:57,Jul-6-2022 15:01
Feeding,Left Breast,Jul-6-2022 16:31,Jul-6-2022 16:34
Feeding,Right Breast,Jul-6-2022 16:34,Jul-6-2022 16:37
Feeding,Left Breast,Jul-6-2022 19:03,Jul-6-2022 19:07
Feeding,Right Breast,Jul-6-2022 19:07,Jul-6-2022 19:09
Feeding,Right Breast,Jul-6-2022 19:26,Jul-6-2022 19:31
Feeding,Left Breast,Jul-6-2022 23:24,Jul-6-2022 23:31
Feeding,Right Breast,Jul-6-2022 23:31,Jul-6-2022 23:37
Feeding,Right Breast,Jul-7-2022 03:06,Jul-7-2022 03:12
Feeding,Left Breast,Jul-7-2022 03:12,Jul-7-2022 03:17
Feeding,Right Breast,Jul-7-2022 06:37,Jul-7-2022 06:41
Feeding,Left Breast,Jul-7-2022 06:41,Jul-7-2022 06:46
Feeding,Left Breast,Jul-7-2022 07:40,Jul-7-2022 07:44
Feeding,Right Breast,Jul-7-2022 07:45,Jul-7-2022 07:48
Feeding,Right Breast,Jul-7-2022 09:42,Jul-7-2022 09:44
Feeding,Left Breast,Jul-7-2022 09:45,Jul-7-2022 09:47
Feeding,Right Breast,Jul-7-2022 12:46,Jul-7-2022 12:49
Feeding,Left Breast,Jul-7-2022 12:49,Jul-7-2022 12:54
Feeding,Left Breast,Jul-7-2022 16:25,Jul-7-2022 16:29
Feeding,Right Breast,Jul-7-2022 16:29,Jul-7-2022 16:34
Feeding,Right Breast,Jul-7-2022 17:20,Jul-7-2022 17:22
Feeding,Left Breast,Jul-7-2022 17:22,Jul-7-2022 17:24
Feeding,Left Breast,Jul-7-2022 19:12,Jul-7-2022 19:15
Feeding,Right Breast,Jul-7-2022 19:15,Jul-7-2022 19:32
Feeding,Left Breast,Jul-8-2022 01:26,Jul-8-2022 01:39
Feeding,Right Breast,Jul-8-2022 01:39,Jul-8-2022 01:48
Feeding,Right Breast,Jul-8-2022 04:58,Jul-8-2022 05:01
Feeding,Left Breast,Jul-8-2022 05:01,Jul-8-2022 05:19
Feeding,Left Breast,Jul-8-2022 05:55,Jul-8-2022 06:04
Feeding,Right Breast,Jul-8-2022 08:02,Jul-8-2022 08:05
Feeding,Left Breast,Jul-8-2022 08:06,Jul-8-2022 08:10
Feeding,Right Breast,Jul-8-2022 10:04,Jul-8-2022 10:07
Feeding,Left Breast,Jul-8-2022 10:07,Jul-8-2022 10:10
Feeding,Left Breast,Jul-8-2022 12:36,Jul-8-2022 12:40
Feeding,Right Breast,Jul-8-2022 12:40,Jul-8-2022 12:44
Feeding,Right Breast,Jul-8-2022 15:26,Jul-8-2022 15:28
Feeding,Left Breast,Jul-8-2022 15:28,Jul-8-2022 15:33
Feeding,Right Breast,Jul-8-2022 17:22,Jul-8-2022 17:24
Feeding,Left Breast,Jul-8-2022 17:24,Jul-8-2022 17:27
Feeding,Left Breast,Jul-8-2022 19:09,Jul-8-2022 19:12
Feeding,Right Breast,Jul-8-2022 19:12,Jul-8-2022 19:15
Feeding,Right Breast,Jul-8-2022 19:31,Jul-8-2022 19:39
Feeding,Left Breast,Jul-9-2022 00:48,Jul-9-2022 00:54
Feeding,Right Breast,Jul-9-2022 00:54,Jul-9-2022 00:57
Feeding,Left Breast,Jul-9-2022 03:54,Jul-9-2022 04:02
Feeding,Right Breast,Jul-9-2022 04:02,Jul-9-2022 04:08
Feeding,Left Breast,Jul-9-2022 05:15,Jul-9-2022 05:20
Feeding,Right Breast,Jul-9-2022 05:25,Jul-9-2022 05:32
Feeding,Left Breast,Jul-9-2022 05:39,Jul-9-2022 05:45
Feeding,Left Breast,Jul-9-2022 08:37,Jul-9-2022 08:41
Feeding,Right Breast,Jul-9-2022 08:41,Jul-9-2022 08:47
Feeding,Right Breast,Jul-9-2022 09:26,Jul-9-2022 09:27
Feeding,Left Breast,Jul-9-2022 09:28,Jul-9-2022 09:29
Feeding,Left Breast,Jul-9-2022 12:41,Jul-9-2022 12:44
Feeding,Right Breast,Jul-9-2022 12:45,Jul-9-2022 12:48
Feeding,Left Breast,Jul-9-2022 15:27,Jul-9-2022 15:36
Feeding,Right Breast,Jul-9-2022 15:36,Jul-9-2022 15:41
Feeding,Right Breast,Jul-9-2022 17:00,Jul-9-2022 17:01
Feeding,Left Breast,Jul-9-2022 17:02,Jul-9-2022 17:03
Feeding,Right Breast,Jul-9-2022 19:08,Jul-9-2022 19:20
Feeding,Left Breast,Jul-9-2022 19:20,Jul-9-2022 19:29
Feeding,Right Breast,Jul-10-2022 01:42,Jul-10-2022 01:49
Feeding,Left Breast,Jul-10-2022 01:49,Jul-10-2022 02:01
Feeding,Left Breast,Jul-10-2022 05:15,Jul-10-2022 05:24
Feeding,Right Breast,Jul-10-2022 05:24,Jul-10-2022 05:33
Feeding,Left Breast,Jul-10-2022 06:43,Jul-10-2022 07:00
Feeding,Right Breast,Jul-10-2022 07:14,Jul-10-2022 07:16
Feeding,Right Breast,Jul-10-2022 09:48,Jul-10-2022 09:54
Feeding,Left Breast,Jul-10-2022 09:54,Jul-10-2022 10:01
Feeding,Right Breast,Jul-10-2022 11:44,Jul-10-2022 11:47
Feeding,Left Breast,Jul-10-2022 11:47,Jul-10-2022 11:52
Feeding,Left Breast,Jul-10-2022 13:56,Jul-10-2022 13:59
Feeding,Right Breast,Jul-10-2022 13:59,Jul-10-2022 14:02
Feeding,Right Breast,Jul-10-2022 14:06,Jul-10-2022 14:07
Feeding,Right Breast,Jul-10-2022 16:28,Jul-10-2022 16:30
Feeding,Left Breast,Jul-10-2022 16:30,Jul-10-2022 16:33
Feeding,Right Breast,Jul-10-2022 19:14,Jul-10-2022 19:19
Feeding,Left Breast,Jul-10-2022 19:19,Jul-10-2022 19:35
Feeding,Left Breast,Jul-11-2022 00:08,Jul-11-2022 00:18
Feeding,Right Breast,Jul-11-2022 00:18,Jul-11-2022 00:30
Feeding,Left Breast,Jul-11-2022 03:59,Jul-11-2022 04:09
Feeding,Right Breast,Jul-11-2022 04:09,Jul-11-2022 04:16
Feeding,Right Breast,Jul-11-2022 05:23,Jul-11-2022 05:36
Feeding,Left Breast,Jul-11-2022 05:40,Jul-11-2022 05:49
Feeding,Right Breast,Jul-11-2022 05:55,Jul-11-2022 06:17
Feeding,Right Breast,Jul-11-2022 07:46,Jul-11-2022 07:48
Feeding,Left Breast,Jul-11-2022 07:48,Jul-11-2022 07:50
Feeding,Left Breast,Jul-11-2022 08:40,Jul-11-2022 08:44
Feeding,Right Breast,Jul-11-2022 08:45,Jul-11-2022 08:48
Feeding,Left Breast,Jul-11-2022 10:11,Jul-11-2022 10:13
Feeding,Right Breast,Jul-11-2022 10:14,Jul-11-2022 10:15
Feeding,Right Breast,Jul-11-2022 12:40,Jul-11-2022 12:42
Feeding,Left Breast,Jul-11-2022 12:42,Jul-11-2022 12:45
Feeding,Right Breast,Jul-11-2022 13:57,Jul-11-2022 13:59
Feeding,Left Breast,Jul-11-2022 13:59,Jul-11-2022 14:02
Feeding,Left Breast,Jul-11-2022 16:23,Jul-11-2022 16:28
Feeding,Right Breast,Jul-11-2022 16:28,Jul-11-2022 16:32
Feeding,Right Breast,Jul-11-2022 19:27,Jul-11-2022 19:36
Feeding,Left Breast,Jul-11-2022 19:36,Jul-11-2022 19:47
Feeding,Left Breast,Jul-11-2022 20:33,Jul-11-2022 20:36
Feeding,Right Breast,Jul-11-2022 22:03,Jul-11-2022 22:11
Feeding,Left Breast,Jul-11-2022 22:49,Jul-11-2022 22:55
Feeding,Right Breast,Jul-11-2022 22:59,Jul-11-2022 23:03
Feeding,Right Breast,Jul-12-2022 00:12,Jul-12-2022 00:25
Feeding,Left Breast,Jul-12-2022 04:12,Jul-12-2022 04:22
Feeding,Right Breast,Jul-12-2022 04:22,Jul-12-2022 04:29
Feeding,Left Breast,Jul-12-2022 07:01,Jul-12-2022 07:08
Feeding,Right Breast,Jul-12-2022 07:08,Jul-12-2022 07:15
Feeding,Right Breast,Jul-12-2022 08:59,Jul-12-2022 09:03
Feeding,Left Breast,Jul-12-2022 09:03,Jul-12-2022 09:11
Feeding,Right Breast,Jul-12-2022 11:50,Jul-12-2022 11:55
Feeding,Left Breast,Jul-12-2022 11:55,Jul-12-2022 12:02
Feeding,Right Breast,Jul-12-2022 13:52,Jul-12-2022 13:59
Feeding,Left Breast,Jul-12-2022 14:00,Jul-12-2022 14:07
Feeding,Left Breast,Jul-12-2022 16:45,Jul-12-2022 16:48
Feeding,Right Breast,Jul-12-2022 16:49,Jul-12-2022 16:52
Feeding,Right Breast,Jul-12-2022 19:14,Jul-12-2022 19:17
Feeding,Left Breast,Jul-12-2022 19:17,Jul-12-2022 19:29
Feeding,Left Breast,Jul-12-2022 19:53,Jul-12-2022 19:57
Feeding,Right Breast,Jul-12-2022 23:25,Jul-12-2022 23:28
Feeding,Left Breast,Jul-12-2022 23:29,Jul-12-2022 23:39
Feeding,Left Breast,Jul-13-2022 01:49,Jul-13-2022 01:54
Feeding,Right Breast,Jul-13-2022 01:54,Jul-13-2022 01:58
Feeding,Right Breast,Jul-13-2022 02:49,Jul-13-2022 02:58
Feeding,Left Breast,Jul-13-2022 05:30,Jul-13-2022 05:39
Feeding,Right Breast,Jul-13-2022 06:38,Jul-13-2022 06:43
Feeding,Right Breast,Jul-13-2022 07:00,Jul-13-2022 07:03
Feeding,Right Breast,Jul-13-2022 11:27,Jul-13-2022 11:32
Feeding,Left Breast,Jul-13-2022 11:32,Jul-13-2022 11:40
Feeding,Right Breast,Jul-13-2022 14:26,Jul-13-2022 14:28
Feeding,Left Breast,Jul-13-2022 14:28,Jul-13-2022 14:32
Feeding,Right Breast,Jul-13-2022 17:20,Jul-13-2022 17:23
Feeding,Left Breast,Jul-13-2022 17:23,Jul-13-2022 17:28
Feeding,Left Breast,Jul-13-2022 19:03,Jul-13-2022 19:05
Feeding,Right Breast,Jul-13-2022 19:05,Jul-13-2022 19:08
Feeding,Left Breast,Jul-13-2022 19:08,Jul-13-2022 19:09
Feeding,Right Breast,Jul-13-2022 19:09,Jul-13-2022 19:10
Feeding,Left Breast,Jul-13-2022 23:08,Jul-13-2022 23:14
Feeding,Right Breast,Jul-13-2022 23:14,Jul-13-2022 23:18
Feeding,Right Breast,Jul-14-2022 02:40,Jul-14-2022 02:43
Feeding,Left Breast,Jul-14-2022 02:44,Jul-14-2022 02:50
Feeding,Right Breast,Jul-14-2022 03:16,Jul-14-2022 03:20
Feeding,Left Breast,Jul-14-2022 04:38,Jul-14-2022 04:48
Feeding,Right Breast,Jul-14-2022 04:55,Jul-14-2022 05:00
Feeding,Right Breast,Jul-14-2022 06:58,Jul-14-2022 07:02
Feeding,Left Breast,Jul-14-2022 07:03,Jul-14-2022 07:08
Feeding,Right Breast,Jul-14-2022 09:57,Jul-14-2022 09:59
Feeding,Left Breast,Jul-14-2022 09:59,Jul-14-2022 10:03
Feeding,Right Breast,Jul-14-2022 12:04,Jul-14-2022 12:06
Feeding,Left Breast,Jul-14-2022 12:06,Jul-14-2022 12:09
Feeding,Right Breast,Jul-14-2022 15:14,Jul-14-2022 15:17
Feeding,Left Breast,Jul-14-2022 15:17,Jul-14-2022 15:20
Feeding,Right Breast,Jul-14-2022 17:07,Jul-14-2022 17:10
Feeding,Left Breast,Jul-14-2022 17:11,Jul-14-2022 17:14
Feeding,Left Breast,Jul-14-2022 18:59,Jul-14-2022 19:03
Feeding,Right Breast,Jul-14-2022 19:03,Jul-14-2022 19:08
Feeding,Left Breast,Jul-14-2022 19:08,Jul-14-2022 19:09
Feeding,Left Breast,Jul-14-2022 23:13,Jul-14-2022 23:17
Feeding,Right Breast,Jul-14-2022 23:17,Jul-14-2022 23:20
Feeding,Left Breast,Jul-14-2022 23:25,Jul-14-2022 23:28
Feeding,Right Breast,Jul-14-2022 23:29,Jul-14-2022 23:33
Feeding,Right Breast,Jul-15-2022 03:03,Jul-15-2022 03:07
Feeding,Left Breast,Jul-15-2022 03:07,Jul-15-2022 03:14
Feeding,Left Breast,Jul-15-2022 04:21,Jul-15-2022 04:26
Feeding,Left Breast,Jul-15-2022 05:53,Jul-15-2022 05:56
Feeding,Right Breast,Jul-15-2022 05:57,Jul-15-2022 06:00
Feeding,Right Breast,Jul-15-2022 06:58,Jul-15-2022 07:02
Feeding,Left Breast,Jul-15-2022 07:03,Jul-15-2022 07:08
Feeding,Left Breast,Jul-15-2022 09:57,Jul-15-2022 10:00
Feeding,Right Breast,Jul-15-2022 10:00,Jul-15-2022 10:04
Feeding,Left Breast,Jul-15-2022 12:18,Jul-15-2022 12:21
Feeding,Right Breast,Jul-15-2022 12:21,Jul-15-2022 12:22
Feeding,Left Breast,Jul-15-2022 12:23,Jul-15-2022 12:24
Feeding,Right Breast,Jul-15-2022 14:38,Jul-15-2022 14:40
Feeding,Left Breast,Jul-15-2022 14:40,Jul-15-2022 14:43
Feeding,Right Breast,Jul-15-2022 14:43,Jul-15-2022 14:45
Feeding,Right Breast,Jul-15-2022 16:45,Jul-15-2022 16:47
Feeding,Left Breast,Jul-15-2022 16:47,Jul-15-2022 16:49
Feeding,Right Breast,Jul-15-2022 18:52,Jul-15-2022 18:55
Feeding,Left Breast,Jul-15-2022 18:55,Jul-15-2022 19:09
Feeding,Right Breast,Jul-15-2022 22:24,Jul-15-2022 22:28
Feeding,Left Breast,Jul-15-2022 22:28,Jul-15-2022 22:34
Feeding,Left Breast,Jul-15-2022 22:47,Jul-15-2022 22:50
Feeding,Right Breast,Jul-15-2022 22:52,Jul-15-2022 22:54
Feeding,Right Breast,Jul-16-2022 02:29,Jul-16-2022 02:33
Feeding,Left Breast,Jul-16-2022 02:33,Jul-16-2022 02:48
Feeding,Left Breast,Jul-16-2022 05:23,Jul-16-2022 05:30
Feeding,Right Breast,Jul-16-2022 06:09,Jul-16-2022 06:13
Feeding,Right Breast,Jul-16-2022 08:38,Jul-16-2022 08:40
Feeding,Left Breast,Jul-16-2022 08:40,Jul-16-2022 08:46
Feeding,Right Breast,Jul-16-2022 11:17,Jul-16-2022 11:20
Feeding,Left Breast,Jul-16-2022 11:20,Jul-16-2022 11:25
Feeding,Right Breast,Jul-16-2022 13:25,Jul-16-2022 13:28
Feeding,Left Breast,Jul-16-2022 13:28,Jul-16-2022 13:32
Feeding,Right Breast,Jul-16-2022 13:40,Jul-16-2022 13:43
Feeding,Left Breast,Jul-16-2022 13:43,Jul-16-2022 13:45
Feeding,Right Breast,Jul-16-2022 16:25,Jul-16-2022 16:29
Feeding,Left Breast,Jul-16-2022 16:30,Jul-16-2022 16:36
Feeding,Right Breast,Jul-16-2022 19:08,Jul-16-2022 19:11
Feeding,Left Breast,Jul-16-2022 19:11,Jul-16-2022 19:16
Feeding,Right Breast,Jul-16-2022 19:16,Jul-16-2022 19:18
Feeding,Left Breast,Jul-16-2022 19:18,Jul-16-2022 19:20
Feeding,Right Breast,Jul-16-2022 22:07,Jul-16-2022 22:09
Feeding,Left Breast,Jul-16-2022 22:09,Jul-16-2022 22:21
Feeding,Right Breast,Jul-17-2022 01:21,Jul-17-2022 01:28
Feeding,Left Breast,Jul-17-2022 01:28,Jul-17-2022 01:35
Feeding,Left Breast,Jul-17-2022 03:56,Jul-17-2022 04:08
Feeding,Right Breast,Jul-17-2022 04:08,Jul-17-2022 04:28
Feeding,Left Breast,Jul-17-2022 04:28,Jul-17-2022 04:40
Feeding,Left Breast,Jul-17-2022 05:28,Jul-17-2022 05:35
Feeding,Right Breast,Jul-17-2022 06:03,Jul-17-2022 06:11
Feeding,Right Breast,Jul-17-2022 07:11,Jul-17-2022 07:15
Feeding,Right Breast,Jul-17-2022 07:39,Jul-17-2022 07:41
Feeding,Left Breast,Jul-17-2022 07:41,Jul-17-2022 07:45
Feeding,Right Breast,Jul-17-2022 09:02,Jul-17-2022 09:05
Feeding,Left Breast,Jul-17-2022 09:05,Jul-17-2022 09:11
Feeding,Right Breast,Jul-17-2022 11:54,Jul-17-2022 11:58
Feeding,Left Breast,Jul-17-2022 11:58,Jul-17-2022 12:04
Feeding,Right Breast,Jul-17-2022 14:44,Jul-17-2022 14:46
Feeding,Left Breast,Jul-17-2022 14:46,Jul-17-2022 14:52
Feeding,Right Breast,Jul-17-2022 16:54,Jul-17-2022 16:56
Feeding,Left Breast,Jul-17-2022 16:57,Jul-17-2022 17:01
Feeding,Right Breast,Jul-17-2022 17:01,Jul-17-2022 17:03
Feeding,Right Breast,Jul-17-2022 18:44,Jul-17-2022 18:47
Feeding,Left Breast,Jul-17-2022 18:47,Jul-17-2022 18:56
Feeding,Right Breast,Jul-17-2022 18:56,Jul-17-2022 18:59
Feeding,Left Breast,Jul-17-2022 21:46,Jul-17-2022 21:52
Feeding,Right Breast,Jul-17-2022 21:52,Jul-17-2022 22:00
Feeding,Left Breast,Jul-18-2022 01:41,Jul-18-2022 01:47
Feeding,Right Breast,Jul-18-2022 01:47,Jul-18-2022 01:57
Feeding,Right Breast,Jul-18-2022 03:28,Jul-18-2022 03:32
Feeding,Left Breast,Jul-18-2022 03:32,Jul-18-2022 03:37
Feeding,Left Breast,Jul-18-2022 05:21,Jul-18-2022 05:25
Feeding,Right Breast,Jul-18-2022 06:01,Jul-18-2022 06:10
Feeding,Left Breast,Jul-18-2022 07:28,Jul-18-2022 07:35
Feeding,Right Breast,Jul-18-2022 07:35,Jul-18-2022 07:44
Feeding,Right Breast,Jul-18-2022 09:44,Jul-18-2022 09:48
Feeding,Left Breast,Jul-18-2022 09:48,Jul-18-2022 09:52
Feeding,Left Breast,Jul-18-2022 11:02,Jul-18-2022 11:07
Feeding,Right Breast,Jul-18-2022 11:07,Jul-18-2022 11:15
Feeding,Right Breast,Jul-18-2022 13:45,Jul-18-2022 13:48
Feeding,Left Breast,Jul-18-2022 13:48,Jul-18-2022 13:53
Feeding,Left Breast,Jul-18-2022 15:12,Jul-18-2022 15:16
Feeding,Right Breast,Jul-18-2022 15:17,Jul-18-2022 15:25
Feeding,Right Breast,Jul-18-2022 17:06,Jul-18-2022 17:08
Feeding,Left Breast,Jul-18-2022 17:09,Jul-18-2022 17:14
Feeding,Left Breast,Jul-18-2022 19:33,Jul-18-2022 19:37
Feeding,Right Breast,Jul-18-2022 19:37,Jul-18-2022 19:40
Feeding,Left Breast,Jul-18-2022 19:40,Jul-18-2022 19:46
Feeding,Right Breast,Jul-18-2022 19:46,Jul-18-2022 19:56
Feeding,Left Breast,Jul-18-2022 23:03,Jul-18-2022 23:10
Feeding,Right Breast,Jul-18-2022 23:10,Jul-18-2022 23:15
Feeding,Left Breast,Jul-19-2022 01:51,Jul-19-2022 01:55
Feeding,Right Breast,Jul-19-2022 01:56,Jul-19-2022 02:01
Feeding,Left Breast,Jul-19-2022 02:01,Jul-19-2022 02:07
Feeding,Left Breast,Jul-19-2022 03:39,Jul-19-2022 03:47
Feeding,Right Breast,Jul-19-2022 03:48,Jul-19-2022 03:53
Feeding,Right Breast,Jul-19-2022 05:06,Jul-19-2022 05:12
Feeding,Left Breast,Jul-19-2022 05:12,Jul-19-2022 05:30
Feeding,Left Breast,Jul-19-2022 08:40,Jul-19-2022 08:45
Feeding,Right Breast,Jul-19-2022 08:45,Jul-19-2022 08:48
Feeding,Left Breast,Jul-19-2022 10:15,Jul-19-2022 10:19
Feeding,Right Breast,Jul-19-2022 10:19,Jul-19-2022 10:23
Feeding,Right Breast,Jul-19-2022 12:07,Jul-19-2022 12:09
Feeding,Left Breast,Jul-19-2022 12:09,Jul-19-2022 12:13
Feeding,Right Breast,Jul-19-2022 14:14,Jul-19-2022 14:16
Feeding,Left Breast,Jul-19-2022 14:17,Jul-19-2022 14:21
Feeding,Left Breast,Jul-19-2022 14:21,Jul-19-2022 14:21
Feeding,Right Breast,Jul-19-2022 15:37,Jul-19-2022 15:39
Feeding,Left Breast,Jul-19-2022 15:39,Jul-19-2022 15:41
Feeding,Left Breast,Jul-19-2022 17:04,Jul-19-2022 17:07
Feeding,Right Breast,Jul-19-2022 17:07,Jul-19-2022 17:09
Feeding,Left Breast,Jul-19-2022 19:32,Jul-19-2022 19:36
Feeding,Right Breast,Jul-19-2022 19:37,Jul-19-2022 19:40
Feeding,Left Breast,Jul-19-2022 19:40,Jul-19-2022 19:43
Feeding,Right Breast,Jul-19-2022 19:43,Jul-19-2022 19:44
Feeding,Left Breast,Jul-19-2022 23:22,Jul-19-2022 23:27
Feeding,Right Breast,Jul-19-2022 23:27,Jul-19-2022 23:32
Feeding,Right Breast,Jul-20-2022 01:35,Jul-20-2022 01:45
Feeding,Left Breast,Jul-20-2022 03:30,Jul-20-2022 03:36
Feeding,Right Breast,Jul-20-2022 06:54,Jul-20-2022 06:57
Feeding,Left Breast,Jul-20-2022 06:57,Jul-20-2022 07:09
Feeding,Right Breast,Jul-20-2022 09:54,Jul-20-2022 09:57
Feeding,Left Breast,Jul-20-2022 09:57,Jul-20-2022 10:02
Feeding,Meal,Jul-20-2022 11:10,Jul-20-2022 11:10
Feeding,Right Breast,Jul-20-2022 12:56,Jul-20-2022 12:58
Feeding,Left Breast,Jul-20-2022 12:58,Jul-20-2022 13:06
Feeding,Right Breast,Jul-20-2022 15:15,Jul-20-2022 15:17
Feeding,Left Breast,Jul-20-2022 15:18,Jul-20-2022 15:22
Feeding,Right Breast,Jul-20-2022 16:50,Jul-20-2022 16:52
Feeding,Left Breast,Jul-20-2022 16:53,Jul-20-2022 16:57
Feeding,Left Breast,Jul-20-2022 18:29,Jul-20-2022 18:32
Feeding,Right Breast,Jul-20-2022 18:33,Jul-20-2022 18:41
Feeding,Left Breast,Jul-20-2022 22:41,Jul-20-2022 22:49
Feeding,Right Breast,Jul-20-2022 22:49,Jul-20-2022 22:57
Feeding,Left Breast,Jul-21-2022 03:29,Jul-21-2022 03:37
Feeding,Right Breast,Jul-21-2022 03:37,Jul-21-2022 03:44
Feeding,Right Breast,Jul-21-2022 05:24,Jul-21-2022 05:27
Feeding,Left Breast,Jul-21-2022 05:32,Jul-21-2022 05:39
Feeding,Right Breast,Jul-21-2022 07:42,Jul-21-2022 07:46
Feeding,Left Breast,Jul-21-2022 07:46,Jul-21-2022 07:54
Feeding,Right Breast,Jul-21-2022 09:33,Jul-21-2022 09:37
Feeding,Left Breast,Jul-21-2022 09:38,Jul-21-2022 09:41
Feeding,Right Breast,Jul-21-2022 13:42,Jul-21-2022 13:48
Feeding,Left Breast,Jul-21-2022 13:48,Jul-21-2022 13:54
Feeding,Meal,Jul-21-2022 14:33,Jul-21-2022 14:33
Feeding,Right Breast,Jul-21-2022 16:08,Jul-21-2022 16:13
Feeding,Left Breast,Jul-21-2022 16:13,Jul-21-2022 16:20
Feeding,Left Breast,Jul-21-2022 18:35,Jul-21-2022 18:45
Feeding,Right Breast,Jul-21-2022 18:45,Jul-21-2022 18:52
Feeding,Left Breast,Jul-21-2022 21:52,Jul-21-2022 21:57
Feeding,Right Breast,Jul-21-2022 21:57,Jul-21-2022 22:01
Feeding,Right Breast,Jul-21-2022 22:03,Jul-21-2022 22:04
Feeding,Right Breast,Jul-21-2022 22:27,Jul-21-2022 22:28
Feeding,Left Breast,Jul-21-2022 22:58,Jul-21-2022 23:00
Feeding,Left Breast,Jul-22-2022 02:36,Jul-22-2022 02:46
Feeding,Right Breast,Jul-22-2022 02:46,Jul-22-2022 02:54
Feeding,Right Breast,Jul-22-2022 04:24,Jul-22-2022 04:25
Feeding,Left Breast,Jul-22-2022 04:36,Jul-22-2022 04:42
Feeding,Right Breast,Jul-22-2022 07:53,Jul-22-2022 07:59
Feeding,Left Breast,Jul-22-2022 07:59,Jul-22-2022 08:04
Feeding,Right Breast,Jul-22-2022 10:23,Jul-22-2022 10:26
Feeding,Left Breast,Jul-22-2022 10:26,Jul-22-2022 10:30
Feeding,Right Breast,Jul-22-2022 13:31,Jul-22-2022 13:35
Feeding,Left Breast,Jul-22-2022 13:35,Jul-22-2022 13:39
Feeding,Meal,Jul-22-2022 14:03,Jul-22-2022 14:03
Feeding,Right Breast,Jul-22-2022 16:07,Jul-22-2022 16:10
Feeding,Left Breast,Jul-22-2022 16:11,Jul-22-2022 16:15
Feeding,Left Breast,Jul-22-2022 18:39,Jul-22-2022 18:44
Feeding,Right Breast,Jul-22-2022 18:44,Jul-22-2022 18:47
Feeding,Right Breast,Jul-23-2022 00:34,Jul-23-2022 00:41
Feeding,Left Breast,Jul-23-2022 00:41,Jul-23-2022 00:48
Feeding,Left Breast,Jul-23-2022 03:25,Jul-23-2022 03:33
Feeding,Right Breast,Jul-23-2022 03:33,Jul-23-2022 03:38
Feeding,Right Breast,Jul-23-2022 06:50,Jul-23-2022 06:53
Feeding,Left Breast,Jul-23-2022 06:53,Jul-23-2022 06:57
Feeding,Left Breast,Jul-23-2022 09:26,Jul-23-2022 09:30
Feeding,Right Breast,Jul-23-2022 09:30,Jul-23-2022 09:35
Feeding,Right Breast,Jul-23-2022 13:15,Jul-23-2022 13:18
Feeding,Left Breast,Jul-23-2022 13:18,Jul-23-2022 13:22
Feeding,Meal,Jul-23-2022 13:56,Jul-23-2022 13:56
Feeding,Left Breast,Jul-23-2022 16:26,Jul-23-2022 16:29
Feeding,Right Breast,Jul-23-2022 16:29,Jul-23-2022 16:32
Feeding,Right Breast,Jul-23-2022 18:41,Jul-23-2022 18:43
Feeding,Left Breast,Jul-23-2022 18:43,Jul-23-2022 18:47
Feeding,Right Breast,Jul-23-2022 18:47,Jul-23-2022 18:48
Feeding,Left Breast,Jul-23-2022 22:19,Jul-23-2022 22:24
Feeding,Right Breast,Jul-23-2022 22:24,Jul-23-2022 22:27
Feeding,Right Breast,Jul-24-2022 02:14,Jul-24-2022 02:17
Feeding,Left Breast,Jul-24-2022 02:17,Jul-24-2022 02:30
Feeding,Right Breast,Jul-24-2022 05:56,Jul-24-2022 05:59
Feeding,Left Breast,Jul-24-2022 05:59,Jul-24-2022 06:06
Feeding,Right Breast,Jul-24-2022 09:01,Jul-24-2022 09:04
Feeding,Left Breast,Jul-24-2022 09:04,Jul-24-2022 09:09
Feeding,Meal,Jul-24-2022 09:45,Jul-24-2022 09:45
Feeding,Left Breast,Jul-24-2022 11:34,Jul-24-2022 11:38
Feeding,Right Breast,Jul-24-2022 11:38,Jul-24-2022 11:40
Feeding,Right Breast,Jul-24-2022 15:42,Jul-24-2022 15:45
Feeding,Left Breast,Jul-24-2022 15:46,Jul-24-2022 15:50
Feeding,Right Breast,Jul-24-2022 18:40,Jul-24-2022 18:43
Feeding,Left Breast,Jul-24-2022 18:43,Jul-24-2022 18:51
Feeding,Right Breast,Jul-25-2022 00:34,Jul-25-2022 00:37
Feeding,Left Breast,Jul-25-2022 00:37,Jul-25-2022 00:45
Feeding,Right Breast,Jul-25-2022 04:03,Jul-25-2022 04:06
Feeding,Left Breast,Jul-25-2022 04:06,Jul-25-2022 04:12
Feeding,Left Breast,Jul-25-2022 07:00,Jul-25-2022 07:04
Feeding,Right Breast,Jul-25-2022 07:04,Jul-25-2022 07:07
Feeding,Right Breast,Jul-25-2022 09:30,Jul-25-2022 09:33
Feeding,Left Breast,Jul-25-2022 09:33,Jul-25-2022 09:36
